Meas Num,Item,Status,Date,Time Stamp,Time(s),Temp(C),Temp Std Dev(C),Intensity(Cnt/s),Intensity Std Dev(Cnt/s),Laser Power(%),Attenuation Level(%),Normalized Intensity(Cnt/s),Normalized Intensity Std Dev(Cnt/s),Set Temp(C),Temp Ramp Rate(C/sec),Laser Monitor(V),Forward Monitor(V),Static Scattering Detector(V),Normalized Static Scattering Detector,Disposable Cuvette,Acq Time(s),Sample,Mw-R Model,Conc(mg/mL),dn/dC(mL/g),A2(mol mL/g^2),RG Model,Cuvette,Solvent Name,Solv Rfr Idx,Solv Visc(cp),Cauchy Coef(nm²),Temperature Model,Amp,Diffusion Coefficient(cm²/s),Radius(nm),Diameter(nm),Pd(nm),%Pd,Pd Index,Mw-R(kDa),Baseline,SOS,Lambda(1/s),Sigma(1/s²),RMS Error,% Acqs Unmarked,# Acqs,# Acqs Unmarked,# Acqs Marked,Mw-S(Da),#Peaks,#Peaks in Range,D10(nm),D50(nm),D90(nm),Span (D90 - D10)/D50,Peak Num,Peak Diffusion Coefficient(cm²/s) (I),Peak Radius(nm) (I),Peak Diameter(nm) (I),Peak Pd(nm) (I),Peak %Pd (I),Peak Pd Index (I),Peak Mw-R(kDa) (I),Peak %Intensity (I),Peak %Mass (I)
109,46.327C,OK,2021-07-15,12:24:30,2.36e+008,46.3,0.0399,1.61e+005,2.27e+003,100,0,1.61e+005,2.27e+003,55,0.25,1,0.851,0.0948,0.0947,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.595,3.12e+003,Aqueous,0.696,9.29e-007,4.23,8.46,1.01,23.8,0.238,98.2,1,9.65,2.58e+004,2.02e+004,0.00173,100%,5,5,0,No Offset,4,3,,,,,3,1.29e-007,30.5,61,1.61,5.28,0.00279,1e+004,17.4,0.0326
110,46.492C,OK,2021-07-15,12:25:09,2.36e+008,46.5,0.0397,1.57e+005,1.72e+003,100,0,1.57e+005,1.72e+003,55,0.25,1,0.851,0.0909,0.0908,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.593,3.12e+003,Aqueous,0.698,9.46e-007,4.17,8.34,0.947,22.7,0.227,95.1,1,7.43,2.82e+004,1.76e+004,0.00134,100%,5,5,0,No Offset,4,3,,,,,1,4.77e-006,0.827,1.65,0.0902,10.9,0.0119,2.16,2.33,79.1
110,46.492C,OK,2021-07-15,12:25:09,2.36e+008,46.5,0.0397,1.57e+005,1.72e+003,100,0,1.57e+005,1.72e+003,55,0.25,1,0.851,0.0909,0.0908,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.593,3.12e+003,Aqueous,0.698,9.46e-007,4.17,8.34,0.947,22.7,0.227,95.1,1,7.43,2.82e+004,1.76e+004,0.00134,100%,5,5,0,No Offset,4,3,,,,,2,9.44e-007,4.18,8.36,0.494,11.8,0.014,95.6,78.4,20.9
110,46.492C,OK,2021-07-15,12:25:09,2.36e+008,46.5,0.0397,1.57e+005,1.72e+003,100,0,1.57e+005,1.72e+003,55,0.25,1,0.851,0.0909,0.0908,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.593,3.12e+003,Aqueous,0.698,9.46e-007,4.17,8.34,0.947,22.7,0.227,95.1,1,7.43,2.82e+004,1.76e+004,0.00134,100%,5,5,0,No Offset,4,3,,,,,3,1.81e-007,21.8,43.7,2.33,10.7,0.0114,4.58e+003,19.2,0.0396
111,46.655C,OK,2021-07-15,12:25:48,2.36e+008,46.7,0.0391,1.97e+005,1.4e+004,100,0,1.97e+005,1.4e+004,55,0.25,1,0.852,0.0963,0.0962,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.592,3.12e+003,Aqueous,0.709,8.22e-007,4.82,9.64,2.71,56.2,0.562,133,1,11.4,223,3.29e+004,0.00168,60%,5,3,2,No Offset,5,4,,,,,1,5.84e-006,0.679,1.36,0.0384,5.65,0.0032,1.36,1.31,78.3
111,46.655C,OK,2021-07-15,12:25:48,2.36e+008,46.7,0.0391,1.97e+005,1.4e+004,100,0,1.97e+005,1.4e+004,55,0.25,1,0.852,0.0963,0.0962,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.592,3.12e+003,Aqueous,0.709,8.22e-007,4.82,9.64,2.71,56.2,0.562,133,1,11.4,223,3.29e+004,0.00168,60%,5,3,2,No Offset,5,4,,,,,2,1.1e-006,3.61,7.21,0.384,10.6,0.0113,67.6,50.9,21.2
111,46.655C,OK,2021-07-15,12:25:48,2.36e+008,46.7,0.0391,1.97e+005,1.4e+004,100,0,1.97e+005,1.4e+004,55,0.25,1,0.852,0.0963,0.0962,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.592,3.12e+003,Aqueous,0.709,8.22e-007,4.82,9.64,2.71,56.2,0.562,133,1,11.4,223,3.29e+004,0.00168,60%,5,3,2,No Offset,5,4,,,,,3,3.29e-007,12,24.1,1.6,13.3,0.0176,1.14e+003,38.3,0.469
111,46.655C,OK,2021-07-15,12:25:48,2.36e+008,46.7,0.0391,1.97e+005,1.4e+004,100,0,1.97e+005,1.4e+004,55,0.25,1,0.852,0.0963,0.0962,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.592,3.12e+003,Aqueous,0.709,8.22e-007,4.82,9.64,2.71,56.2,0.562,133,1,11.4,223,3.29e+004,0.00168,60%,5,3,2,No Offset,5,4,,,,,4,2.07e-008,191,382,22.3,11.7,0.0136,7.33e+005,9.54,0.0118
112,46.819C,OK,2021-07-15,12:26:28,2.36e+008,46.8,0.0397,1.7e+005,1.59e+003,100,0,1.7e+005,1.59e+003,55,0.25,1,0.852,0.0993,0.0992,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.59,3.12e+003,Aqueous,0.704,9.05e-007,4.39,8.77,1.04,23.7,0.237,107,1,6.84,2.56e+004,1.9e+004,0.00134,100%,5,5,0,No Offset,3,2,,,,,1,1.34e-006,2.97,5.94,0.406,13.7,0.0187,43,43.7,96.4
112,46.819C,OK,2021-07-15,12:26:28,2.36e+008,46.8,0.0397,1.7e+005,1.59e+003,100,0,1.7e+005,1.59e+003,55,0.25,1,0.852,0.0993,0.0992,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.59,3.12e+003,Aqueous,0.704,9.05e-007,4.39,8.77,1.04,23.7,0.237,107,1,6.84,2.56e+004,1.9e+004,0.00134,100%,5,5,0,No Offset,3,2,,,,,2,4.09e-007,9.7,19.4,1.03,10.7,0.0114,686,56.3,3.59
113,46.984C,OK,2021-07-15,12:27:08,2.36e+008,47,0.0399,1.84e+005,7.82e+003,100,0,1.84e+005,7.82e+003,55,0.25,1,0.852,0.105,0.105,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.588,3.12e+003,Aqueous,0.714,8.35e-007,4.77,9.54,1.13,23.7,0.237,130,1,6.11,1.93e+004,2.21e+004,0.0012,100%,5,5,0,No Offset,4,3,,,,,1,2.72e-006,1.47,2.93,0.14,9.52,0.00907,8.23,3.87,59
113,46.984C,OK,2021-07-15,12:27:08,2.36e+008,47,0.0399,1.84e+005,7.82e+003,100,0,1.84e+005,7.82e+003,55,0.25,1,0.852,0.105,0.105,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.588,3.12e+003,Aqueous,0.714,8.35e-007,4.77,9.54,1.13,23.7,0.237,130,1,6.11,1.93e+004,2.21e+004,0.0012,100%,5,5,0,No Offset,4,3,,,,,2,9.46e-007,4.21,8.43,0.503,11.9,0.0143,97.4,61.2,40.6
113,46.984C,OK,2021-07-15,12:27:08,2.36e+008,47,0.0399,1.84e+005,7.82e+003,100,0,1.84e+005,7.82e+003,55,0.25,1,0.852,0.105,0.105,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.588,3.12e+003,Aqueous,0.714,8.35e-007,4.77,9.54,1.13,23.7,0.237,130,1,6.11,1.93e+004,2.21e+004,0.0012,100%,5,5,0,No Offset,4,3,,,,,3,2.39e-007,16.7,33.4,1.85,11.1,0.0123,2.44e+003,35,0.393
114,47.159C,OK,2021-07-15,12:27:50,2.36e+008,47.2,0.0395,1.9e+005,1.93e+003,100,0,1.9e+005,1.93e+003,55,0.25,1,0.852,0.109,0.109,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.587,3.12e+003,Aqueous,0.712,8.15e-007,4.91,9.81,1.17,23.8,0.238,139,1,6.29,2.09e+004,1.96e+004,0.00126,100%,5,5,0,No Offset,5,3,,,,,1,1.09e-006,3.68,7.36,0.422,11.5,0.0131,71,51.7,96.8
114,47.159C,OK,2021-07-15,12:27:50,2.36e+008,47.2,0.0395,1.9e+005,1.93e+003,100,0,1.9e+005,1.93e+003,55,0.25,1,0.852,0.109,0.109,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.587,3.12e+003,Aqueous,0.712,8.15e-007,4.91,9.81,1.17,23.8,0.238,139,1,6.29,2.09e+004,1.96e+004,0.00126,100%,5,5,0,No Offset,5,3,,,,,2,3.69e-007,10.8,21.7,1.15,10.6,0.0112,886,42.5,3.17
114,47.159C,OK,2021-07-15,12:27:50,2.36e+008,47.2,0.0395,1.9e+005,1.93e+003,100,0,1.9e+005,1.93e+003,55,0.25,1,0.852,0.109,0.109,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.587,3.12e+003,Aqueous,0.712,8.15e-007,4.91,9.81,1.17,23.8,0.238,139,1,6.29,2.09e+004,1.96e+004,0.00126,100%,5,5,0,No Offset,5,3,,,,,3,2.59e-008,154,309,11.3,7.3,0.00532,4.44e+005,5.82,0.0257
115,47.417C,OK,2021-07-15,12:28:30,2.36e+008,47.4,0.0831,2.97e+005,1.69e+005,100,0,2.97e+005,1.69e+005,55,0.25,1,0.852,0.132,0.131,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.584,3.12e+003,Aqueous,0.73,7.34e-007,5.47,10.9,3,54.9,0.549,179,1,8.44,507,2.92e+004,0.00156,60%,5,3,2,No Offset,7,4,,,,,1,6.8e-006,0.59,1.18,0.0807,13.7,0.0187,0.98,0.989,85.2
115,47.417C,OK,2021-07-15,12:28:30,2.36e+008,47.4,0.0831,2.97e+005,1.69e+005,100,0,2.97e+005,1.69e+005,55,0.25,1,0.852,0.132,0.131,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.584,3.12e+003,Aqueous,0.73,7.34e-007,5.47,10.9,3,54.9,0.549,179,1,8.44,507,2.92e+004,0.00156,60%,5,3,2,No Offset,7,4,,,,,2,1.02e-006,3.94,7.89,0.553,14,0.0197,83.4,49.9,14.6
115,47.417C,OK,2021-07-15,12:28:30,2.36e+008,47.4,0.0831,2.97e+005,1.69e+005,100,0,2.97e+005,1.69e+005,55,0.25,1,0.852,0.132,0.131,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.584,3.12e+003,Aqueous,0.73,7.34e-007,5.47,10.9,3,54.9,0.549,179,1,8.44,507,2.92e+004,0.00156,60%,5,3,2,No Offset,7,4,,,,,3,2.5e-007,16.1,32.1,3.38,21,0.0442,2.23e+003,45.9,0.241
115,47.417C,OK,2021-07-15,12:28:30,2.36e+008,47.4,0.0831,2.97e+005,1.69e+005,100,0,2.97e+005,1.69e+005,55,0.25,1,0.852,0.132,0.131,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.584,3.12e+003,Aqueous,0.73,7.34e-007,5.47,10.9,3,54.9,0.549,179,1,8.44,507,2.92e+004,0.00156,60%,5,3,2,No Offset,7,4,,,,,4,5.63e-008,71.4,143,5.24,7.34,0.00538,7.31e+004,3.23,0.000612
116,47.605C,OK,2021-07-15,12:29:37,2.36e+008,47.6,0.0393,2.37e+005,2.32e+004,100,0,2.37e+005,2.32e+004,55,0.25,1,0.853,0.135,0.135,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.582,3.12e+003,Aqueous,0.726,7.06e-007,5.72,11.4,1.4,24.5,0.245,199,1,5.83,1.32e+004,2.1e+004,0.0012,80%,5,4,1,No Offset,5,4,,,,,1,5.24e-006,0.77,1.54,0.105,13.6,0.0186,1.82,1.66,85.7
116,47.605C,OK,2021-07-15,12:29:37,2.36e+008,47.6,0.0393,2.37e+005,2.32e+004,100,0,2.37e+005,2.32e+004,55,0.25,1,0.853,0.135,0.135,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.582,3.12e+003,Aqueous,0.726,7.06e-007,5.72,11.4,1.4,24.5,0.245,199,1,5.83,1.32e+004,2.1e+004,0.0012,80%,5,4,1,No Offset,5,4,,,,,2,9.13e-007,4.42,8.84,0.415,9.38,0.00881,109,52.4,13.9
116,47.605C,OK,2021-07-15,12:29:37,2.36e+008,47.6,0.0393,2.37e+005,2.32e+004,100,0,2.37e+005,2.32e+004,55,0.25,1,0.853,0.135,0.135,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.582,3.12e+003,Aqueous,0.726,7.06e-007,5.72,11.4,1.4,24.5,0.245,199,1,5.83,1.32e+004,2.1e+004,0.0012,80%,5,4,1,No Offset,5,4,,,,,3,3.06e-007,13.2,26.4,1.52,11.5,0.0133,1.41e+003,38.2,0.403
116,47.605C,OK,2021-07-15,12:29:37,2.36e+008,47.6,0.0393,2.37e+005,2.32e+004,100,0,2.37e+005,2.32e+004,55,0.25,1,0.853,0.135,0.135,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.582,3.12e+003,Aqueous,0.726,7.06e-007,5.72,11.4,1.4,24.5,0.245,199,1,5.83,1.32e+004,2.1e+004,0.0012,80%,5,4,1,No Offset,5,4,,,,,4,7.53e-008,53.5,107,0,0,0,3.73e+004,7.79,0.00234
117,47.770C,OK,2021-07-15,12:30:17,2.36e+008,47.8,0.0396,2.63e+005,2.62e+004,100,0,2.63e+005,2.62e+004,55,0.25,1,0.853,0.148,0.148,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.581,3.12e+003,Aqueous,0.73,6.92e-007,5.85,11.7,1.46,24.9,0.249,210,1,11.3,1.24e+004,2.1e+004,0.00184,40%,5,2,3,No Offset,5,3,,,,,1,4.07e-007,9.94,19.9,8.44,84.9,0.72,726,97.3,99.3
117,47.770C,OK,2021-07-15,12:30:17,2.36e+008,47.8,0.0396,2.63e+005,2.62e+004,100,0,2.63e+005,2.62e+004,55,0.25,1,0.853,0.148,0.148,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.581,3.12e+003,Aqueous,0.73,6.92e-007,5.85,11.7,1.46,24.9,0.249,210,1,11.3,1.24e+004,2.1e+004,0.00184,40%,5,2,3,No Offset,5,3,,,,,2,1.7e-008,239,477,107,44.7,0.2,1.23e+006,0.908,0.00694
117,47.770C,OK,2021-07-15,12:30:17,2.36e+008,47.8,0.0396,2.63e+005,2.62e+004,100,0,2.63e+005,2.62e+004,55,0.25,1,0.853,0.148,0.148,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.581,3.12e+003,Aqueous,0.73,6.92e-007,5.85,11.7,1.46,24.9,0.249,210,1,11.3,1.24e+004,2.1e+004,0.00184,40%,5,2,3,No Offset,5,3,,,,,3,1.76e-009,2.3e+003,4.6e+003,1.45e+003,62.8,0.395,2.48e+008,1.76,0.689
118,47.938C,OK,2021-07-15,12:30:56,2.36e+008,47.9,0.0401,3.12e+005,4.35e+004,100,0,3.12e+005,4.35e+004,55,0.25,1,0.853,0.181,0.181,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.579,3.12e+003,Aqueous,0.735,6.53e-007,6.21,12.4,1.52,24.5,0.245,242,1,18,1.23e+004,1.94e+004,0.00225,20%,5,1,4,No Offset,2,2,,,,,1,4.34e-007,9.34,18.7,5.75,61.6,0.379,628,93.7,99.8
118,47.938C,OK,2021-07-15,12:30:56,2.36e+008,47.9,0.0401,3.12e+005,4.35e+004,100,0,3.12e+005,4.35e+004,55,0.25,1,0.853,0.181,0.181,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.579,3.12e+003,Aqueous,0.735,6.53e-007,6.21,12.4,1.52,24.5,0.245,242,1,18,1.23e+004,1.94e+004,0.00225,20%,5,1,4,No Offset,2,2,,,,,2,2.86e-009,1.42e+003,2.84e+003,550,38.7,0.15,7.98e+007,6.34,0.176
119,48.102C,OK,2021-07-15,12:31:36,2.36e+008,48.1,0.0404,2.9e+005,3.15e+004,100,0,2.9e+005,3.15e+004,55,0.25,1,0.854,0.167,0.167,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.577,3.12e+003,Aqueous,0.729,6.2e-007,6.57,13.1,1.66,25.2,0.252,275,1,7.99,1.07e+004,1.91e+004,0.000964,80%,5,4,1,No Offset,4,2,,,,,1,3.68e-007,11.1,22.1,7.61,68.8,0.474,932,98.7,99.9
119,48.102C,OK,2021-07-15,12:31:36,2.36e+008,48.1,0.0404,2.9e+005,3.15e+004,100,0,2.9e+005,3.15e+004,55,0.25,1,0.854,0.167,0.167,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.577,3.12e+003,Aqueous,0.729,6.2e-007,6.57,13.1,1.66,25.2,0.252,275,1,7.99,1.07e+004,1.91e+004,0.000964,80%,5,4,1,No Offset,4,2,,,,,2,1.35e-009,3.03e+003,6.05e+003,1.34e+003,44.1,0.195,4.7e+008,1.26,0.0721
120,48.267C,OK,2021-07-15,12:32:15,2.36e+008,48.3,0.0395,2.95e+005,7.82e+003,100,0,2.95e+005,7.82e+003,55,0.25,1,0.854,0.178,0.178,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.576,3.12e+003,Aqueous,0.745,5.87e-007,6.96,13.9,1.75,25.1,0.251,316,0.999,11,1.03e+004,1.8e+004,0.000822,100%,5,5,0,No Offset,2,1,,,,,1,3.22e-007,12.7,25.4,8.65,68,0.463,1.29e+003,100,100
121,48.440C,OK,2021-07-15,12:32:57,2.36e+008,48.4,0.0405,3.72e+005,8.56e+004,100,0,3.72e+005,8.56e+004,55,0.25,1,0.854,0.193,0.193,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.574,3.12e+003,Aqueous,0.754,5.38e-007,7.62,15.2,2.27,29.8,0.298,389,1,8.51,6.65e+003,1.82e+004,0.000905,80%,5,4,1,No Offset,3,1,,,,,1,3.01e-007,13.6,27.2,9.97,73.2,0.536,1.52e+003,100,100
122,48.608C,OK,2021-07-15,12:33:37,2.36e+008,48.6,0.0394,3.85e+005,4.7e+004,100,0,3.85e+005,4.7e+004,55,0.25,1,0.854,0.235,0.235,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.573,3.12e+003,Aqueous,0.742,5.08e-007,8.1,16.2,2.6,32.1,0.321,450,1,9.12,5.45e+003,1.77e+004,0.000942,80%,5,4,1,No Offset,4,1,,,,,1,3.16e-007,13,26,7.77,59.8,0.358,1.36e+003,100,100
123,48.775C,OK,2021-07-15,12:34:17,2.36e+008,48.8,0.0399,4.21e+005,3.81e+004,100,0,4.21e+005,3.81e+004,55,0.25,1,0.853,0.236,0.235,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.571,3.12e+003,Aqueous,0.75,4.61e-007,8.95,17.9,3.09,34.5,0.345,568,1,16.3,4.25e+003,1.64e+004,0.000838,80%,5,4,1,No Offset,6,3,,,,,1,1.23e-006,3.37,6.74,0.45,13.3,0.0178,57.7,17.8,94.3
123,48.775C,OK,2021-07-15,12:34:17,2.36e+008,48.8,0.0399,4.21e+005,3.81e+004,100,0,4.21e+005,3.81e+004,55,0.25,1,0.853,0.236,0.235,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.571,3.12e+003,Aqueous,0.75,4.61e-007,8.95,17.9,3.09,34.5,0.345,568,1,16.3,4.25e+003,1.64e+004,0.000838,80%,5,4,1,No Offset,6,3,,,,,2,2.76e-007,15,29.9,2.88,19.3,0.0371,1.89e+003,79.6,5.68
123,48.775C,OK,2021-07-15,12:34:17,2.36e+008,48.8,0.0399,4.21e+005,3.81e+004,100,0,4.21e+005,3.81e+004,55,0.25,1,0.853,0.236,0.235,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.571,3.12e+003,Aqueous,0.75,4.61e-007,8.95,17.9,3.09,34.5,0.345,568,1,16.3,4.25e+003,1.64e+004,0.000838,80%,5,4,1,No Offset,6,3,,,,,3,8.63e-009,478,957,41.6,8.7,0.00757,6.27e+006,2.56,0.0624
124,48.950C,OK,2021-07-15,12:34:59,2.36e+008,49,0.0399,4.32e+005,1.06e+004,100,0,4.32e+005,1.06e+004,55,0.25,1,0.853,0.271,0.271,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.569,3.12e+003,Aqueous,0.76,4.55e-007,9.12,18.2,2.16,23.7,0.237,593,0.999,14.9,1.05e+004,1.21e+004,0.000806,100%,5,5,0,No Offset,4,3,,,,,1,1.44e-006,2.88,5.76,0.593,20.6,0.0424,39.9,8.17,81.7
124,48.950C,OK,2021-07-15,12:34:59,2.36e+008,49,0.0399,4.32e+005,1.06e+004,100,0,4.32e+005,1.06e+004,55,0.25,1,0.853,0.271,0.271,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.569,3.12e+003,Aqueous,0.76,4.55e-007,9.12,18.2,2.16,23.7,0.237,593,0.999,14.9,1.05e+004,1.21e+004,0.000806,100%,5,5,0,No Offset,4,3,,,,,2,2.87e-007,14.5,28.9,6.28,43.4,0.189,1.74e+003,88.7,18.3
124,48.950C,OK,2021-07-15,12:34:59,2.36e+008,49,0.0399,4.32e+005,1.06e+004,100,0,4.32e+005,1.06e+004,55,0.25,1,0.853,0.271,0.271,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.569,3.12e+003,Aqueous,0.76,4.55e-007,9.12,18.2,2.16,23.7,0.237,593,0.999,14.9,1.05e+004,1.21e+004,0.000806,100%,5,5,0,No Offset,4,3,,,,,3,2.21e-008,188,376,25.6,13.6,0.0186,7.03e+005,3.17,0.0397
125,49.118C,OK,2021-07-15,12:35:40,2.36e+008,49.1,0.0399,6.67e+005,3.84e+005,100,0,6.67e+005,3.84e+005,55,0.25,1,0.853,0.301,0.3,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.568,3.12e+003,Aqueous,0.761,4.26e-007,9.76,19.5,2.32,23.8,0.238,695,0.999,14,1.07e+004,1.05e+004,0.000953,60%,5,3,2,No Offset,2,2,,,,,1,1.32e-006,3.15,6.3,0.967,30.7,0.0944,49.3,9.37,88.9
125,49.118C,OK,2021-07-15,12:35:40,2.36e+008,49.1,0.0399,6.67e+005,3.84e+005,100,0,6.67e+005,3.84e+005,55,0.25,1,0.853,0.301,0.3,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.568,3.12e+003,Aqueous,0.761,4.26e-007,9.76,19.5,2.32,23.8,0.238,695,0.999,14,1.07e+004,1.05e+004,0.000953,60%,5,3,2,No Offset,2,2,,,,,2,2.63e-007,15.8,31.6,6.36,40.2,0.162,2.15e+003,90.6,11.1
126,49.354C,OK,2021-07-15,12:36:36,2.36e+008,49.4,0.0395,6.44e+005,1.12e+005,100,0,6.44e+005,1.12e+005,55,0.25,1,0.853,0.351,0.35,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.566,3.12e+003,Aqueous,0.759,3.79e-007,11,22,2.63,23.9,0.239,925,0.999,19.4,9.91e+003,8.93e+003,0.000823,60%,5,3,2,No Offset,3,2,,,,,1,1.25e-006,3.35,6.7,0.945,28.2,0.0797,56.9,9.65,91.1
126,49.354C,OK,2021-07-15,12:36:36,2.36e+008,49.4,0.0395,6.44e+005,1.12e+005,100,0,6.44e+005,1.12e+005,55,0.25,1,0.853,0.351,0.35,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.566,3.12e+003,Aqueous,0.759,3.79e-007,11,22,2.63,23.9,0.239,925,0.999,19.4,9.91e+003,8.93e+003,0.000823,60%,5,3,2,No Offset,3,2,,,,,2,2.43e-007,17.2,34.4,5.73,33.3,0.111,2.63e+003,90.4,8.89
127,49.519C,OK,2021-07-15,12:37:16,2.36e+008,49.5,0.0393,6.33e+005,1.21e+004,100,0,6.33e+005,1.21e+004,55,0.25,1,0.853,0.392,0.392,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.564,3.12e+003,Aqueous,0.756,3.57e-007,11.7,23.4,2.8,23.9,0.239,1.07e+003,0.999,16.1,9.8e+003,7.91e+003,0.000545,100%,5,5,0,No Offset,3,2,,,,,1,1.37e-006,3.05,6.1,0.798,26.2,0.0684,45.8,6.41,87.3
127,49.519C,OK,2021-07-15,12:37:16,2.36e+008,49.5,0.0393,6.33e+005,1.21e+004,100,0,6.33e+005,1.21e+004,55,0.25,1,0.853,0.392,0.392,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.564,3.12e+003,Aqueous,0.756,3.57e-007,11.7,23.4,2.8,23.9,0.239,1.07e+003,0.999,16.1,9.8e+003,7.91e+003,0.000545,100%,5,5,0,No Offset,3,2,,,,,2,2.4e-007,17.5,34.9,6.69,38.3,0.147,2.71e+003,93.6,12.7
128,49.684C,OK,2021-07-15,12:37:56,2.36e+008,49.7,0.0392,7.64e+005,8.2e+004,100,0,7.64e+005,8.2e+004,55,0.25,1,0.852,0.45,0.449,N,6,Default,Globular Proteins,1.02,0.185,0,Sphere,10 ul,JoshBuffer_wDTT,1.33,0.562,3.12e+003,Aqueous,0.744,3.39e-007,12.4,24.8,2.89,23.3,0.233,1.22e+003,0.999,26.4,9.88e+003,6.71e+003,0.001,60%,5,3,2,No Offset,4,2,,,,,1,1.31e-006,3.2,6.41,0.436,13.6,0.0185,51.3,8.63,93.1
